DNA_plate	DNA_well	old_sample_name	sample_title	bioproject_accession	*organism	*collection_date	*env_biome	*env_feature	*env_material	*geo_loc_name	*host	*lat_lon	altitude	chem_administration	host_body_habitat	host_diet	host_last_meal	host_life_stage	host_sex	isolation_source	perturbation	samp_collect_device	samp_mat_process	samp_size	samp_store_temp	samp_vol_we_dna_ext	description	PigPen	Cohort	Dysentery	date of sample	pig ID	alt_sample_name	replicate	r1_filename	r2_filename
plate_6	C8	Ja31/29865			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29865					-80C			4E		0.0	Ja31	29865	29865-170131-01	1	combined_new/plate_6_C8.r1.fastq.gz	combined_new/plate_6_C8.r2.fastq.gz
plate_8	C9	Ja31/29865			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29865					-80C			4E		0.0	Ja31	29865	29865-170131-02	2	combined_new/plate_8_C9.r1.fastq.gz	combined_new/plate_8_C9.r2.fastq.gz
plate_8	D5	Ja31/29867			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29867					-80C			1D		0.0	Ja31	29867	29867-170131-01	1	combined_new/plate_8_D5.r1.fastq.gz	combined_new/plate_8_D5.r2.fastq.gz
plate_7	H5	Ja31/29875			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29875					-80C			2A		0.0	Ja31	29875	29875-170131-01	1	combined_new/plate_7_H5.r1.fastq.gz	combined_new/plate_7_H5.r2.fastq.gz
plate_8	F10	Ja31/29876			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29876					-80C			1E		0.0	Ja31	29876	29876-170131-01	1	combined_new/plate_8_F10.r1.fastq.gz	combined_new/plate_8_F10.r2.fastq.gz
plate_8	H11	Ja31/29898			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29898					-80C			1C		0.0	Ja31	29898	29898-170131-01	1	combined_new/plate_8_H11.r1.fastq.gz	combined_new/plate_8_H11.r2.fastq.gz
plate_5	A11	Ja31/29900			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29900					-80C			4G		0.0	Ja31	29900	29900-170131-01	1	combined_new/plate_5_A11.r1.fastq.gz	combined_new/plate_5_A11.r2.fastq.gz
plate_8	E2	Ja31/29901			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29901					-80C			3B		0.0	Ja31	29901	29901-170131-01	1	combined_new/plate_8_E2.r1.fastq.gz	combined_new/plate_8_E2.r2.fastq.gz
plate_8	E3	Ja31/29912			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29912					-80C			1B		0.0	Ja31	29912	29912-170131-01	1	combined_new/plate_8_E3.r1.fastq.gz	combined_new/plate_8_E3.r2.fastq.gz
plate_8	H10	Ja31/29913			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29913					-80C			1A		0.0	Ja31	29913	29913-170131-01	1	combined_new/plate_8_H10.r1.fastq.gz	combined_new/plate_8_H10.r2.fastq.gz
plate_7	F7	Ja31/29914			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29914					-80C			2B		0.0	Ja31	29914	29914-170131-01	1	combined_new/plate_7_F7.r1.fastq.gz	combined_new/plate_7_F7.r2.fastq.gz
plate_7	B6	Ja31/29924			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29924					-80C			3A		0.0	Ja31	29924	29924-170131-01	1	combined_new/plate_7_B6.r1.fastq.gz	combined_new/plate_7_B6.r2.fastq.gz
plate_6	D6	Ja31/29931			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29931					-80C			4F		0.0	Ja31	29931	29931-170131-01	1	combined_new/plate_6_D6.r1.fastq.gz	combined_new/plate_6_D6.r2.fastq.gz
plate_4	F8	Ja31/29934			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29934					-80C			4E		0.0	Ja31	29934	29934-170131-01	1	combined_new/plate_4_F8.r1.fastq.gz	combined_new/plate_4_F8.r2.fastq.gz
plate_7	F11	Ja31/29934			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29934					-80C			4E		0.0	Ja31	29934	29934-170131-02	2	combined_new/plate_7_F11.r1.fastq.gz	combined_new/plate_7_F11.r2.fastq.gz
plate_7	F9	Ja31/29939			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29939					-80C			1B		0.0	Ja31	29939	29939-170131-01	1	combined_new/plate_7_F9.r1.fastq.gz	combined_new/plate_7_F9.r2.fastq.gz
plate_8	E6	Ja31/29943			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29943					-80C			4G		0.0	Ja31	29943	29943-170131-01	1	combined_new/plate_8_E6.r1.fastq.gz	combined_new/plate_8_E6.r2.fastq.gz
plate_8	C2	Ja31/29945			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29945					-80C			1D		0.0	Ja31	29945	29945-170131-01	1	combined_new/plate_8_C2.r1.fastq.gz	combined_new/plate_8_C2.r2.fastq.gz
plate_8	E11	Ja31/29946			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29946					-80C			4H		0.0	Ja31	29946	29946-170131-01	1	combined_new/plate_8_E11.r1.fastq.gz	combined_new/plate_8_E11.r2.fastq.gz
plate_7	H10	Ja31/29948			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29948					-80C			1D		0.0	Ja31	29948	29948-170131-01	1	combined_new/plate_7_H10.r1.fastq.gz	combined_new/plate_7_H10.r2.fastq.gz
plate_6	E7	Ja31/29949			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29949					-80C			4A		0.0	Ja31	29949	29949-170131-01	1	combined_new/plate_6_E7.r1.fastq.gz	combined_new/plate_6_E7.r2.fastq.gz
plate_8	F11	Ja31/29951			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29951					-80C			4D		0.0	Ja31	29951	29951-170131-01	1	combined_new/plate_8_F11.r1.fastq.gz	combined_new/plate_8_F11.r2.fastq.gz
plate_8	G8	Ja31/29951			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29951					-80C			4D		0.0	Ja31	29951	29951-170131-02	2	combined_new/plate_8_G8.r1.fastq.gz	combined_new/plate_8_G8.r2.fastq.gz
plate_5	A3	Ja31/29961			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29961					-80C			4F		0.0	Ja31	29961	29961-170131-01	1	combined_new/plate_5_A3.r1.fastq.gz	combined_new/plate_5_A3.r2.fastq.gz
plate_8	H5	Ja31/29962			Gut microflora metagenomics	2017-01-31	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	No treatment	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29962					-80C			1A		0.0	Ja31	29962	29962-170131-01	1	combined_new/plate_8_H5.r1.fastq.gz	combined_new/plate_8_H5.r2.fastq.gz
plate_10	H5	Ma10/14188			Gut microflora metagenomics	2017-03-10	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14188					-80C			3A		0.0	Ma10	14188	14188-170310-01	1	combined_new/plate_10_H5.r1.fastq.gz	combined_new/plate_10_H5.r2.fastq.gz
plate_9	C10	Ma10/14209			Gut microflora metagenomics	2017-03-10	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14209					-80C			3A		0.0	Ma10	14209	14209-170310-01	1	combined_new/plate_9_C10.r1.fastq.gz	combined_new/plate_9_C10.r2.fastq.gz
plate_9	E6	Ma10/14263			Gut microflora metagenomics	2017-03-10	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14263					-80C			3D		0.0	Ma10	14263	14263-170310-01	1	combined_new/plate_9_E6.r1.fastq.gz	combined_new/plate_9_E6.r2.fastq.gz
plate_9	D3	Ma10/14265			Gut microflora metagenomics	2017-03-10	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin 	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14265					-80C			4A		0.0	Ma10	14265	14265-170310-01	1	combined_new/plate_9_D3.r1.fastq.gz	combined_new/plate_9_D3.r2.fastq.gz
plate_10	D5	Ma10/14274			Gut microflora metagenomics	2017-03-10	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14274					-80C			3D		0.0	Ma10	14274	14274-170310-01	1	combined_new/plate_10_D5.r1.fastq.gz	combined_new/plate_10_D5.r2.fastq.gz
plate_9	E8	Ma10/14297			Gut microflora metagenomics	2017-03-10	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14297					-80C			3D		0.0	Ma10	14297	14297-170310-01	1	combined_new/plate_9_E8.r1.fastq.gz	combined_new/plate_9_E8.r2.fastq.gz
plate_9	C2	Ma10/14307			Gut microflora metagenomics	2017-03-10	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14307					-80C			3A		0.0	Ma10	14307	14307-170310-01	1	combined_new/plate_9_C2.r1.fastq.gz	combined_new/plate_9_C2.r2.fastq.gz
plate_10	E1	Ma10/29653			Gut microflora metagenomics	2017-03-10	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin 	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29653					-80C			4A		0.0	Ma10	29653	29653-170310-01	1	combined_new/plate_10_E1.r1.fastq.gz	combined_new/plate_10_E1.r2.fastq.gz
plate_9	A7	Ma10/29668			Gut microflora metagenomics	2017-03-10	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin 	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29668					-80C			4A		0.0	Ma10	29668	29668-170310-01	1	combined_new/plate_9_A7.r1.fastq.gz	combined_new/plate_9_A7.r2.fastq.gz
plate_10	H7	Ma10/29679			Gut microflora metagenomics	2017-03-10	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29679					-80C			3D		0.0	Ma10	29679	29679-170310-01	1	combined_new/plate_10_H7.r1.fastq.gz	combined_new/plate_10_H7.r2.fastq.gz
plate_10	A7	Ma10/29781			Gut microflora metagenomics	2017-03-10	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin 	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29781					-80C			4A		0.0	Ma10	29781	29781-170310-01	1	combined_new/plate_10_A7.r1.fastq.gz	combined_new/plate_10_A7.r2.fastq.gz
plate_10	A3	Ma10/29924			Gut microflora metagenomics	2017-03-10	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29924					-80C			3A		0.0	Ma10	29924	29924-170310-01	1	combined_new/plate_10_A3.r1.fastq.gz	combined_new/plate_10_A3.r2.fastq.gz
plate_5	F2	Ma3/14159			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex D-scour	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14159					-80C			2A		0.0	Ma3	14159	14159-170303-01	1	combined_new/plate_5_F2.r1.fastq.gz	combined_new/plate_5_F2.r2.fastq.gz
plate_7	A10	Ma3/14184			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Control - Ex Placebo	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14184					-80C			1C		0.0	Ma3	14184	14184-170303-01	1	combined_new/plate_7_A10.r1.fastq.gz	combined_new/plate_7_A10.r2.fastq.gz
plate_6	D11	Ma3/14186			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14186					-80C			3F		0.0	Ma3	14186	14186-170303-01	1	combined_new/plate_6_D11.r1.fastq.gz	combined_new/plate_6_D11.r2.fastq.gz
plate_7	C11	Ma3/14187			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Control - Ex Placebo	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14187					-80C			1A		0.0	Ma3	14187	14187-170303-01	1	combined_new/plate_7_C11.r1.fastq.gz	combined_new/plate_7_C11.r2.fastq.gz
plate_4	C6	Ma3/14188			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14188					-80C			3A		0.0	Ma3	14188	14188-170303-01	1	combined_new/plate_4_C6.r1.fastq.gz	combined_new/plate_4_C6.r2.fastq.gz
plate_6	F7	Ma3/14208			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin 	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14208					-80C			4B		0.0	Ma3	14208	14208-170303-01	1	combined_new/plate_6_F7.r1.fastq.gz	combined_new/plate_6_F7.r2.fastq.gz
plate_5	H4	Ma3/14209			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14209					-80C			3A		0.0	Ma3	14209	14209-170303-01	1	combined_new/plate_5_H4.r1.fastq.gz	combined_new/plate_5_H4.r2.fastq.gz
plate_6	G10	Ma3/14260			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14260					-80C			3E		0.0	Ma3	14260	14260-170303-01	1	combined_new/plate_6_G10.r1.fastq.gz	combined_new/plate_6_G10.r2.fastq.gz
plate_5	E3	Ma3/14261			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14261					-80C			3F		0.0	Ma3	14261	14261-170303-01	1	combined_new/plate_5_E3.r1.fastq.gz	combined_new/plate_5_E3.r2.fastq.gz
plate_3	G12	Ma3/14263			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14263					-80C			3D		0.0	Ma3	14263	14263-170303-01	1	combined_new/plate_3_G12.r1.fastq.gz	combined_new/plate_3_G12.r2.fastq.gz
plate_6	H7	Ma3/14265			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin 	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14265					-80C			4A		0.0	Ma3	14265	14265-170303-01	1	combined_new/plate_6_H7.r1.fastq.gz	combined_new/plate_6_H7.r2.fastq.gz
plate_3	E12	Ma3/14276			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex D-scour	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14276					-80C			2B		0.0	Ma3	14276	14276-170303-01	1	combined_new/plate_3_E12.r1.fastq.gz	combined_new/plate_3_E12.r2.fastq.gz
plate_4	D7	Ma3/14288			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14288					-80C			3C		0.0	Ma3	14288	14288-170303-01	1	combined_new/plate_4_D7.r1.fastq.gz	combined_new/plate_4_D7.r2.fastq.gz
plate_3	F3	Ma3/14306			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14306					-80C			3B		0.0	Ma3	14306	14306-170303-01	1	combined_new/plate_3_F3.r1.fastq.gz	combined_new/plate_3_F3.r2.fastq.gz
plate_6	G1	Ma3/14308			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14308					-80C			3B		0.0	Ma3	14308	14308-170303-01	1	combined_new/plate_6_G1.r1.fastq.gz	combined_new/plate_6_G1.r2.fastq.gz
plate_6	B7	Ma3/14317			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex D-scour	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14317					-80C			2C		0.0	Ma3	14317	14317-170303-01	1	combined_new/plate_6_B7.r1.fastq.gz	combined_new/plate_6_B7.r2.fastq.gz
plate_5	C5	Ma3/14320			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex D-scour	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14320					-80C			2F		0.0	Ma3	14320	14320-170303-01	1	combined_new/plate_5_C5.r1.fastq.gz	combined_new/plate_5_C5.r2.fastq.gz
plate_8	F5	Ma3/14322			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Control - Ex Placebo	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	14322					-80C			1A		0.0	Ma3	14322	14322-170303-01	1	combined_new/plate_8_F5.r1.fastq.gz	combined_new/plate_8_F5.r2.fastq.gz
plate_6	F8	Ma3/29643			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29643					-80C			3F		0.0	Ma3	29643	29643-170303-01	1	combined_new/plate_6_F8.r1.fastq.gz	combined_new/plate_6_F8.r2.fastq.gz
plate_3	D3	Ma3/29646			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex ColiGuard	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29646					-80C			3F		0.0	Ma3	29646	29646-170303-01	1	combined_new/plate_3_D3.r1.fastq.gz	combined_new/plate_3_D3.r2.fastq.gz
plate_6	C4	Ma3/29652			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Ex Neomycin - Ex D-scour	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29652					-80C			2D		0.0	Ma3	29652	29652-170303-01	1	combined_new/plate_6_C4.r1.fastq.gz	combined_new/plate_6_C4.r2.fastq.gz
plate_6	H2	Ma3/29654			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Control - Ex Placebo	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29654					-80C			1C		0.0	Ma3	29654	29654-170303-01	1	combined_new/plate_6_H2.r1.fastq.gz	combined_new/plate_6_H2.r2.fastq.gz
plate_4	H1	Ma3/29665			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Control - Ex Placebo	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29665					-80C			1B		1.0	Ma3	29665	29665-170303-01	1	combined_new/plate_4_H1.r1.fastq.gz	combined_new/plate_4_H1.r2.fastq.gz
plate_3	D6	Ma3/29666			Gut microflora metagenomics	2017-03-03	Host- gut	Faecal 	Faecal 	NSW, Australia	Porcine	34.1273° S, 150.7387° E	91.1	Control - Ex Placebo	Intestinal Tract	Commercial pellets	Commercial pellets	Weaner	Male	29666					-80C			1D		0.0	Ma3	29666	29666-170303-01	1	combined_new/plate_3_D6.r1.fastq.gz	combined_new/plate_3_D6.r2.fastq.gz
